X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,min_scale_echelle,max_scale_echelle,CONCISCODE
-65.2611867629743,44.5090422336466,936117,Nine Mile Woods,Nine Mile Woods,,Woodland Area,,,Unincorporated area//Lieu non organisé
-65.2382837516504,44.4327502197125,936118,Nixon Meadow Brook,Nixon Meadow Brook,,Brook,,,River//Cours d'eau
-63.6048992055361,44.678710299787,936119,Norris Cove,Norris Cove,,Cove,,,Bay//Baie
-64.4745025230552,45.1496623660916,936120,North Brook,North Brook,,Brook,,,River//Cours d'eau
-65.2328527447019,44.3311182017309,936121,North Cranberry Lake,North Cranberry Lake,,Lake,,,Lake//Lac
-64.3188694676196,45.1321573667638,936122,North Grand Pré,North Grand Pré,,Community,,,Unincorporated area//Lieu non organisé
-64.3706054878062,45.1922053762872,936123,North Medford,North Medford,,Community,,,Unincorporated area//Lieu non organisé
-65.1445567206517,44.4605702268705,936124,Northfield,Northfield,,Community,,,Unincorporated area//Lieu non organisé
-64.4267735079003,45.1795263726014,936125,Norths Corner,Norths Corner,,Community,,,Unincorporated area//Lieu non organisé
-63.5940122001402,44.6303942911862,936126,Northwest Arm,Northwest Arm,,Arm,,,Bay//Baie
-65.3479367877592,44.3917492099489,936127,Northwest Branch West River,Northwest Branch West River,,Branch,,,River//Cours d'eau
-65.4799027931912,43.5085220441442,936128,Northwest Creek,Northwest Creek,,Creek,,,Bay//Baie
-65.2392797482838,44.3531622052815,936129,Norway Island,Norway Island,,Island,,,Island//Île
-62.7221789402903,45.6710624936787,936130,Norway Point,Norway Point,,Point,,,Cape//Cap
-64.2592864465577,45.1171633652271,936131,Oak Island,Oak Island,,Island,,,Island//Île
-64.3645434841246,45.1567093700342,936132,Oak Point,Oak Point,,Point,,,Cape//Cap
-65.6004288875957,44.6955212590079,936133,Oak Point,Oak Point,,Point,,,Cape//Cap
-65.222578746752,44.4375052214357,936134,Oak Point Ledges,Oak Point Ledges,,Ledges,,,Shoal//Haut-fond
-64.2631924474633,45.1015993619511,936135,Oakland Brook,Oakland Brook,,Brook,,,River//Cours d'eau
-65.5795798283046,43.5667350525223,936136,Old Barrington Meeting House National Historic Site of Canada,Old Barrington Meeting House National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-63.5727561920066,44.6436732943145,936137,Old Burying Ground National Historic Site of Canada,Old Burying Ground National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-63.646234222399,44.7670923149977,936138,Old Cobequid Road,Old Cobequid Road,,Locality,,,Unincorporated area//Lieu non organisé
-64.3097904330369,44.3770682307078,936139,Old Town Lunenburg Historic District National Historic Site of Canada,Old Town Lunenburg Historic District National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-64.3095264328646,44.3778772304734,936140,Old Town Lunenburg World Heritage Site,Old Town Lunenburg World Heritage Site,,World Heritage Site,,,Conservation area//Zone de préservation
-65.2116407433197,44.4458622235137,936141,Orde Stillwater,Orde Stillwater,,Stillwater,,,River feature//Entité fluviale
-65.2791267581086,44.2715281892735,936142,Otter Brook,Otter Brook,,Brook,,,River//Cours d'eau
-65.5826998305542,43.5735190537387,936143,Otter Point,Otter Point,,Point,,,Cape//Cap
-63.5355841784736,44.5981422865438,936144,Outer Middle Ground,Outer Middle Ground,,Ground,,,Shoal//Haut-fond
-63.6639657722545,45.848717606862,936145,Oxley Point,Oxley Point,,Point,,,Cape//Cap
-64.3394314394069,44.2779512119311,936146,Oxners Beach,Oxners Beach,,Beach,,,Beach//Plage
-64.3377574380426,44.2741162110239,936147,Oxners Head,Oxners Head,,Head,,,Cape//Cap
-65.1820847284921,44.323405201235,936148,Paddy Brook,Paddy Brook,,Brook,,,River//Cours d'eau
-65.4525757823664,43.4921320419011,936149,Page Island,Page Island,,Island,,,Island//Île
-63.6640002728101,45.8506035072211,936150,Page Point,Page Point,,Point,,,Cape//Cap
-63.6889792352134,44.7160553049892,936151,Paper Mill Lake,Paper Mill Lake,,Lake,,,Lake//Lac
-65.2930547688883,44.3861202102231,936152,Parc national du Canada Kejimkujik,Parc national du Canada Kejimkujik,,National Park,,,Conservation area//Zone de préservation
-63.6380812160722,44.6807192998711,936153,Parfait Bank,Parfait Bank,,Bank,,,Shoal//Haut-fond
-63.6563042240952,44.724732306731,936154,Parkers Brook,Parkers Brook,,Brook,,,River//Cours d'eau
-64.3464334428455,44.3004602159543,936155,Parks Cove,Parks Cove,,Cove,,,Bay//Baie
-64.3452684427341,44.2980702154293,936156,Parks Island,Parks Island,,Island,,,Island//Île
-63.65850822492,44.7206123063738,936157,Partridge Point,Partridge Point,,Point,,,Cape//Cap
-64.9148006175781,43.8706011244183,936158,Path Lake Brook,Path Lake Brook,,Brook,,,River//Cours d'eau
-65.2146197406817,44.3737232093555,936159,Peale Island,Peale Island,,Island,,,Island//Île
-65.3512107842558,44.301326193269,936160,Pebbleloggitch Lake,Pebbleloggitch Lake,,Lake,,,Lake//Lac
-65.362912788161,44.3025661936591,936161,Pebbleloggitch Stillwater,Pebbleloggitch Stillwater,,Stillwater,,,River feature//Entité fluviale
-63.6870332806604,45.8384965046985,936162,Peers Creek,Peers Creek,,Creek,,,River//Cours d'eau
-63.6135032090781,44.7014213041525,936163,Peggy Island,Peggy Island,,Island,,,Island//Île
-64.4012684987319,45.175881372576,936164,Pereau,Pereau,,Dispersed Rural Community,,,Unincorporated area//Lieu non organisé
-64.3863804944694,45.1950793761466,936165,Pereaux Creek,Pereaux Creek,,Creek,,,Bay//Baie
-64.3882704951039,45.1934893762717,936166,Pereaux River,Pereaux River,,River,,,River//Cours d'eau
-64.1557254065598,44.9886593445824,936167,Pesaquid Lake,Pesaquid Lake,,Lake,,,Lake//Lac
-65.3599837883896,44.3171001961824,936168,Peskawa Lake,Peskawa Lake,,Lake,,,Lake//Lac
-65.1803217249454,44.2830971940115,936169,Peskowesk Brook,Peskowesk Brook,,Brook,,,River//Cours d'eau
-65.2892707634176,44.313994196997,936170,Peskowesk Lake,Peskowesk Lake,,Lake,,,Lake//Lac
-65.2082437387949,44.3763562109063,936171,Peter Point,Peter Point,,Point,,,Cape//Cap
-63.7075912887203,45.8673065086543,936172,Philip Bar,Philip Bar,,Bar,,,Beach//Plage
-65.5815958299678,43.5733090541232,936173,Phils Falls,Phils Falls,,Falls,,,Falls//Chute
-62.7088589355258,45.676026494877,936174,Pictou,Pictou,,Town,,,Town//Ville
-62.7145939370589,45.6774734951191,936175,Pictou Academy National Historic Site of Canada,Pictou Academy National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-62.6936639297604,45.6740434949898,936176,Pictou Harbour,Pictou Harbour,,Harbour,,,Bay//Baie
-62.7058539338755,45.6757394950529,936177,Pictou Railway Station (Intercolonial) National Historic Site of Canada,Pictou Railway Station (Intercolonial) National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-63.565597190061,44.6383432934527,936178,Pier 21 National Historic Site of Canada,Pier 21 National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-63.4818681924811,45.421264435336,936179,Pine Brook,Pine Brook,,Brook,,,River//Cours d'eau
-63.5842871984317,44.6870743021141,936180,Pine Hill,Pine Hill,,Hill,,,Mountain//Mont
-63.6656912737026,45.8536065076909,936181,Pineo Point,Pineo Point,,Point,,,Cape//Cap
-63.5598321871372,44.6205372900387,936182,Pleasant Shoal,Pleasant Shoal,,Shoal,,,Shoal//Haut-fond
-62.6536229112402,45.5453194732699,936183,Plymouth,Plymouth,,Community,,,Unincorporated area//Lieu non organisé
-62.6583189134319,45.5491994734481,936184,Plymouth Park,Plymouth Park,,Locality,,,Unincorporated area//Lieu non organisé
-63.5642301884997,44.6194942900386,936185,Point Pleasant,Point Pleasant,,Point,,,Cape//Cap
-65.3399357810024,44.319428196972,936186,Poison Ivy Falls,Poison Ivy Falls,,Falls,,,Falls//Chute
-65.1060127027977,44.3531802087581,936187,Pollock Lake,Pollock Lake,,Lake,,,Lake//Lac
-65.4381968162328,44.354578201011,936188,Poplar Lake,Poplar Lake,,Lake,,,Lake//Lac
-64.8757226039727,43.8528781220219,936189,Port Joli,Port Joli,,Port,,,Bay//Baie
-64.8996026122982,43.8777631255679,936190,Port Joli,Port Joli,,Community,,,Unincorporated area//Lieu non organisé
-64.9054764146271,43.8711397242833,936191,Port Joli Bird Sanctuary,Port Joli Bird Sanctuary,,Migratory Bird Sanctuary,,,Conservation area//Zone de préservation
-64.8367555889031,43.8146621156928,936192,Port Joli Head,Port Joli Head,,Head,,,Cape//Cap
-65.4746177905823,43.4973320424675,936193,Port La Tour,Port La Tour,,Community,,,Unincorporated area//Lieu non organisé
-64.8483365976377,43.9276351361612,936194,Port Mouton,Port Mouton,,Community,,,Unincorporated area//Lieu non organisé
-64.7833635725288,43.8646241264111,936195,Port Mouton Head,Port Mouton Head,,Head,,,Cape//Cap
-64.7650115676695,43.9016131337188,936196,Port Mouton Island,Port Mouton Island,,Island,,,Island//Île
-65.6035728891294,44.7167902629207,936197,Port Royal,Port Royal,,Community,,,Unincorporated area//Lieu non organisé
-64.409988497658,45.0979783583547,936198,Port Williams,Port Williams,,Village,,,Village//Village
-65.610503891444,44.7121442623321,936199,Port-Royal National Historic Site of Canada,Port-Royal National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-64.3805794894673,45.1435543673372,936200,Porter Point,Porter Point,,Point,,,Cape//Cap
-62.651021911266,45.5788084786659,936201,Potters Brook,Potters Brook,,Brook,,,River//Cours d'eau
-63.554928184122,44.5765402826595,936202,Powers Pond,Powers Pond,,Pond,,,Lake//Lac
-65.1580067260879,44.469443228139,936203,Pretty Mary Lake,Pretty Mary Lake,,Lake,,,Lake//Lac
-62.6247169027938,45.5720054778768,936204,Priestville,Priestville,,Community,,,Unincorporated area//Lieu non organisé
-65.2600287508104,44.2458641855159,936205,Prince John Brook,Prince John Brook,,Brook,,,River//Cours d'eau
-63.5698131908164,44.6215272903662,936206,Prince of Wales Tower National Historic Site of Canada,Prince of Wales Tower National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-63.6604042252159,44.6924093009656,936207,Princes Lodge,Princes Lodge,,Urban Community,,,Unincorporated area//Lieu non organisé
-63.5734351934282,44.6479832953042,936208,Province House National Historic Site of Canada,Province House National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-64.3163054350291,44.3629552280043,936209,Puffeycup Cove,Puffeycup Cove,,Cove,,,Bay//Baie
-63.6603012715276,45.8501015070216,936210,Pugwash,Pugwash,,Village,,,Village//Village
-63.6732412758727,45.8581925079472,936211,Pugwash Bar,Pugwash Bar,,Bar,,,Beach//Plage
-63.6708132751435,45.837735504604,936212,Pugwash Basin,Pugwash Basin,,Basin,,,Bay//Baie
-63.6818302788192,45.8619775086941,936213,Pugwash Harbour,Pugwash Harbour,,Harbour,,,Bay//Baie
-63.673083277259,45.8710075104495,936214,Pugwash Point,Pugwash Point,,Locality,,,Unincorporated area//Lieu non organisé
-63.6701992762842,45.8754635113373,936215,Pugwash Point,Pugwash Point,,Point,,,Cape//Cap
-63.6766162786955,45.8785495120003,936216,Pugwash Reef,Pugwash Reef,,Reef,,,Shoal//Haut-fond
-63.6651632734435,45.850073506806,936217,Pugwash River,Pugwash River,,River,,,River//Cours d'eau
-63.7013592871674,45.8830945123898,936218,Pugwash Road,Pugwash Road,,Road,,,Bay//Baie
-63.5749301929786,44.6126852883225,936219,Purcells Cove,Purcells Cove,,Urban Community,,,Unincorporated area//Lieu non organisé
-63.5705251904117,44.611200287728,936220,Purcells Cove,Purcells Cove,,Cove,,,Bay//Baie
-63.574991191894,44.6059432875628,936221,Purcells Pond,Purcells Pond,,Pond,,,Lake//Lac
-65.2302017438125,44.3232772005098,936222,Puzzle Lake,Puzzle Lake,,Lake,,,Lake//Lac
-63.6930712346893,44.6711632963336,936223,Quarry Lake,Quarry Lake,,Lake,,,Lake//Lac
-65.5910178848637,44.7170712635291,936224,Queen Anne Marsh,Queen Anne Marsh,,Marsh,,,Low vegetation//Végétation basse
-64.3333174726773,45.1225733647384,936225,Ransom Creek,Ransom Creek,,Creek,,,River//Cours d'eau
-62.6544679145281,45.6106004840703,936226,Rear Brook,Rear Brook,,Brook,,,River//Cours d'eau
-65.2058887335364,44.2854961942375,936227,Red Brook,Red Brook,,Brook,,,River//Cours d'eau
-65.1854467276844,44.2859401947077,936228,Red Brook,Red Brook,,Brook,,,River//Cours d'eau
-65.1781667314448,44.4360012218259,936229,Red Lake,Red Lake,,Lake,,,Lake//Lac
-65.3822127976021,44.3707432052063,936230,Red Lake Brook,Red Lake Brook,,Brook,,,River//Cours d'eau
-64.9054764146271,43.8711397242833,936231,Refuge d'oiseaux de Port-Joli,Refuge d'oiseaux de Port-Joli,,Migratory Bird Sanctuary,,,Conservation area//Zone de préservation
-63.5660121898596,44.6334192927497,936232,Reid Rock,Reid Rock,,Rock,,,Shoal//Haut-fond
-63.6234682128968,44.703829304206,936233,Rent Point,Rent Point,,Point,,,Cape//Cap
-64.4466515135428,45.1765683713013,936234,Reservoir Brook,Reservoir Brook,,Brook,,,River//Cours d'eau
-65.5168985610472,44.7334989678991,936235,Rice Brook,Rice Brook,,Brook,,,River//Cours d'eau
-64.3901084910011,45.0908933572987,936236,Ridge Brook,Ridge Brook,,Brook,,,River//Cours d'eau
-65.2477357465377,44.2510401865808,936237,Ring Lakes,Ring Lakes,,Lakes,,,Lake//Lac
-64.3352694386212,44.2931452143153,936238,Ritcey Cove,Ritcey Cove,,Cove,,,Bay//Baie
-65.2325857470809,44.3859432116293,936239,Ritchie Island,Ritchie Island,,Island,,,Island//Île
-63.7178982924041,45.8663045090936,936240,River Philip,River Philip,,River,,,River//Cours d'eau
-65.5920888329754,43.5730230530816,936241,Riverhead,Riverhead,,Community,,,Unincorporated area//Lieu non organisé
-62.6741559182631,45.5283254696408,936242,Riverton,Riverton,,Community,,,Unincorporated area//Lieu non organisé
-62.6646249151068,45.5431944726002,936243,Riverton Heights,Riverton Heights,,Neighbourhood,,,Unincorporated area//Lieu non organisé
-62.6652189163231,45.5850544797647,936244,Riverview,Riverview,,Neighbourhood,,,Unincorporated area//Lieu non organisé
-63.6441782199641,44.7127793055616,936245,Roach Cove,Roach Cove,,Cove,,,Bay//Baie
-63.5996231997526,44.596403284703,936246,Roachs Pond,Roachs Pond,,Pond,,,Lake//Lac
-64.8943496114303,43.8799981263865,936247,Robertsons Lake,Robertsons Lake,,Lake,,,Lake//Lac
-64.2916054555954,45.0485193520011,936248,Robinson Corner,Robinson Corner,,Community,,,Unincorporated area//Lieu non organisé
-65.4488497820378,43.4991030431385,936249,Robinsons Ball,Robinsons Ball,,Rock,,,Shoal//Haut-fond
-65.7447279318879,44.6050672399321,936250,Robinsons Point,Robinsons Point,,Point,,,Cape//Cap
-63.6448762177477,44.6733682981952,936251,Rockingham,Rockingham,,Urban Community,,,Unincorporated area//Lieu non organisé
-63.655789223955,44.7160913053609,936252,Rocky Bluff,Rocky Bluff,,Bluff,,,Cliff//Escarpement
-63.7046172875734,45.8611295084352,936253,Rocky Ledge,Rocky Ledge,,Ledge,,,Shoal//Haut-fond
-63.6581002703727,45.8425715059774,936254,Rodger Point,Rodger Point,,Point,,,Cape//Cap
-65.2232697449526,44.4046372150771,936255,Rogers Brook,Rogers Brook,,Brook,,,River//Cours d'eau
-64.3441924410227,44.2871192128889,936256,Romkey Head,Romkey Head,,Head,,,Cape//Cap
-64.3407104400613,44.2851462130167,936257,Romkey Hill,Romkey Hill,,Hill,,,Mountain//Mont
-64.8485505941484,43.8411711206987,936258,Round Lake,Round Lake,,Lake,,,Lake//Lac
-64.3377274708105,45.0390683494794,936259,Rowe Meadow,Rowe Meadow,,Meadow,,,Low vegetation//Végétation basse
-65.2901717687546,44.4051882137442,936260,Rowters Point,Rowters Point,,Point,,,Cape//Cap
-64.2665104505224,45.1440463691949,936261,Réserve nationale de faune de l'Île Boot,Réserve nationale de faune de l'Île Boot,,National Wildlife Area,,,Conservation area//Zone de préservation
-63.5709051920312,44.647653295327,936262,S.S. Acadia National Historic Site of Canada,S.S. Acadia National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-59.917774922736,43.9308882246316,936263,Sable Island,Sable Island,,Island,,,Island//Île
-63.6623002260044,44.7291023080106,936264,Sackville River,Sackville River,,River,,,River//Cours d'eau
-65.2601007507013,44.2356151835355,936265,Sand Brook,Sand Brook,,Brook,,,River//Cours d'eau
-65.2573517489184,44.2427241851023,936266,Sand Lake,Sand Lake,,Lake,,,Lake//Lac
-63.5441281810169,44.5863432841647,936267,Sandwich Point,Sandwich Point,,Point,,,Cape//Cap
-64.8867816054247,43.8184651154187,936268,Sandy Bay,Sandy Bay,,Bay,,,Bay//Baie
-64.8899496063925,43.8234951162795,936269,Sandy Bay Beach,Sandy Bay Beach,,Protected Beach,,,Conservation area//Zone de préservation
-64.8890636060265,43.82404511635,936270,Sandy Bay Beach,Sandy Bay Beach,,Beach,,,Beach//Plage
-64.8952766079995,43.8137541140598,936271,Sandy Bay Landings,Sandy Bay Landings,,Landing,,,Unincorporated area//Lieu non organisé
-64.9052136122065,43.827845116618,936272,Sandy Bay Round Lake,Sandy Bay Round Lake,,Lake,,,Lake//Lac
-64.7142835567922,44.0515491618426,936273,Sandy Cove,Sandy Cove,,Locality,,,Unincorporated area//Lieu non organisé
-64.7079965556399,44.0499581618772,936274,Sandy Cove,Sandy Cove,,Cove,,,Bay//Baie
-63.7002492398311,44.7344653077135,936275,Sandy Lake,Sandy Lake,,Lake,,,Lake//Lac
-64.4091925010509,45.1862993741684,936276,Sanford Brook,Sanford Brook,,Brook,,,River//Cours d'eau
-65.6189448942685,44.709886261905,936277,Schafners Point,Schafners Point,,Point,,,Cape//Cap
-64.3564394456236,44.2803582118419,936278,School Brook,School Brook,,Brook,,,River//Cours d'eau
-64.7717105698547,43.8959521318684,936279,Schooner Cove,Schooner Cove,,Cove,,,Bay//Baie
-64.8831906062253,43.8484211207315,936280,Scotch Point,Scotch Point,,Point,,,Cape//Cap
-65.4661157878824,43.5067520442721,936281,Seal Point,Seal Point,,Point,,,Cape//Cap
-65.466076788088,43.5000890428909,936282,Seal Point Ledge,Seal Point Ledge,,Ledge,,,Shoal//Haut-fond
-62.6852479273723,45.6845204967091,936283,Seaview Point,Seaview Point,,Point,,,Cape//Cap
-63.6160442090879,44.6758152993594,936284,Seaview Point,Seaview Point,,Point,,,Cape//Cap
-63.6536282201632,44.6361922912502,936285,Second Chain Lake,Second Chain Lake,,Lake,,,Lake//Lac
-65.1666477239191,44.3595962087132,936286,Second McGinty Lake,Second McGinty Lake,,Lake,,,Lake//Lac
-65.3100907793256,44.5012762306776,936287,Seven Mile Lake,Seven Mile Lake,,Lake,,,Lake//Lac
-63.63784521785,44.7186743066907,936288,Shaffelburgh Hill,Shaffelburgh Hill,,Hill,,,Mountain//Mont
-63.6489602213605,44.7117903044457,936289,Shaffelburgh Rocks,Shaffelburgh Rocks,,Rocks,,,Shoal//Haut-fond
-62.6106358979262,45.5653224771913,936290,Shale Brook,Shale Brook,,Brook,,,River//Cours d'eau
-63.6038092044023,44.6814953001508,936291,Shannon Park,Shannon Park,,Suburban Community,,,Unincorporated area//Lieu non organisé
-63.5215901740894,44.631844293234,936292,Shearwater,Shearwater,,Community,,,Unincorporated area//Lieu non organisé
-65.4581497839815,43.4899680414505,936293,Sheep Island,Sheep Island,,Island,,,Island//Île
-64.4763635227328,45.1510453668117,936294,Sheffield Mills,Sheffield Mills,,Community,,,Unincorporated area//Lieu non organisé
-64.4850975258625,45.1532033666182,936295,Sheffield Mills Marsh,Sheffield Mills Marsh,,Marsh,,,Low vegetation//Végétation basse
-65.2609867506214,44.2417541851127,936296,Shelburne River Wilderness Area,Shelburne River Wilderness Area,,Wilderness Area,,,Conservation area//Zone de préservation
-63.6107532079859,44.6979713035024,936297,Sheppards Island,Sheppards Island,,Island,,,Island//Île
-63.6678422269236,44.6751942978351,936298,Sherwood Heights,Sherwood Heights,,Urban Community,,,Unincorporated area//Lieu non organisé
-63.6621522244379,44.6787692988394,936299,Sherwood Park,Sherwood Park,,Urban Community,,,Unincorporated area//Lieu non organisé
-63.6510432207846,44.6799792989182,936300,Sherwood Point,Sherwood Point,,Point,,,Cape//Cap
-65.5192948616049,44.7446042697242,936301,Sinclair Inn / Farmer's Hotel National Historic Site of Canada,Sinclair Inn / Farmer's Hotel National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-64.4166655028395,45.1500093677417,936302,Sir Frederick Borden Residence National Historic Site of Canada,Sir Frederick Borden Residence National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-65.341979779401,44.2797531898188,936303,Siskech Brook,Siskech Brook,,Brook,,,River//Cours d'eau
-65.3480987818305,44.2578061855391,936304,Siskech Lake,Siskech Lake,,Lake,,,Lake//Lac
-64.3095264328646,44.3778772304734,936305,Site du patrimoine mondial du Vieux-Lunenburg,Site du patrimoine mondial du Vieux-Lunenburg,,World Heritage Site,,,Conservation area//Zone de préservation
-65.2469557534381,44.40055221423,936306,Slapfoot Beach,Slapfoot Beach,,Beach,,,Beach//Plage
-63.5507591833205,44.5955862857149,936307,Sleepy Cove,Sleepy Cove,,Cove,,,Bay//Baie
-64.483302525277,45.1514543661056,936308,Sleepy Hollow Brook,Sleepy Hollow Brook,,Brook,,,River//Cours d'eau
-62.6408369089808,45.6079844837173,936309,Smelt Brook,Smelt Brook,,Brook,,,River//Cours d'eau
-64.2864234253839,44.3818092319203,936310,Smith Point,Smith Point,,Point,,,Cape//Cap
-65.4698097885577,43.4865720402555,936311,Smithsville,Smithsville,,Community,,,Unincorporated area//Lieu non organisé
-65.2069317381883,44.357442206938,936312,Snake Lake,Snake Lake,,Lake,,,Lake//Lac
-65.2135057398608,44.3545642066522,936313,Snake Lake Bog,Snake Lake Bog,,Bog,,,Low vegetation//Végétation basse
-64.2855384570877,45.1320053669019,936314,Soldiers Creek,Soldiers Creek,,Creek,,,River//Cours d'eau
-65.2938737889613,44.8399652921857,936315,Solomon Chute Brook,Solomon Chute Brook,,Brook,,,River//Cours d'eau
-63.3600211494692,45.3996814341184,936316,South Brook,South Brook,,Brook,,,River//Cours d'eau
-64.7616445659159,43.8857031302653,936317,South Point,South Point,,Point,,,Cape//Cap
-63.6364622624269,45.8371115049585,936318,South Pugwash,South Pugwash,,Community,,,Unincorporated area//Lieu non organisé
-60.9707853235217,45.3293274632042,936319,South Shoal,South Shoal,,Shoal,,,Shoal//Haut-fond
-64.8146545842614,43.8988711316753,936320,South West Port Mouton,South West Port Mouton,,Community,,,Unincorporated area//Lieu non organisé
-63.5487701860041,44.6646792982802,936321,Southdale,Southdale,,Urban Community,,,Unincorporated area//Lieu non organisé
-64.845217592706,43.8454161209888,936322,Southern Deep Lake,Southern Deep Lake,,Lake,,,Lake//Lac
-65.4664957863758,43.4799640388012,936323,Southwest Creek,Southwest Creek,,Creek,,,Bay//Baie
-65.3793768023574,44.4961292281487,936324,Spar Lake,Spar Lake,,Lake,,,Lake//Lac
-63.5681461899734,44.6103862886531,936325,Spectacle Island,Spectacle Island,,Island,,,Island//Île
-64.8041765812905,43.9167201355328,936326,Spectacle Islands,Spectacle Islands,,Islands,,,Island//Île
-63.5814811982481,44.7025093042526,936327,Spectacle Lake,Spectacle Lake,,Lake,,,Lake//Lac
-64.7907535774679,43.9216691365967,936328,Spectacle Ledge,Spectacle Ledge,,Ledge,,,Shoal//Haut-fond
-64.0569024005113,45.6506844637596,936329,Springhill,Springhill,,Community,,,Unincorporated area//Lieu non organisé
-63.6622012253563,44.7171653058176,936330,Spruce Island,Spruce Island,,Island,,,Island//Île
-63.6177092072411,44.6116382874772,936331,Spryfield,Spryfield,,Urban Community,,,Unincorporated area//Lieu non organisé
-65.180217726141,44.2985221966885,936332,Square Camp Brook,Square Camp Brook,,Brook,,,River//Cours d'eau
-64.8135435825273,43.8480651220729,936333,St Catherines River Beach,St Catherines River Beach,,Protected Beach,,,Conservation area//Zone de préservation
-64.817287583157,43.8486541226184,936334,St. Catherines River,St. Catherines River,,River,,,River//Cours d'eau
-64.8570215971451,43.8419421203108,936335,St. Catherines River,St. Catherines River,,Locality,,,Unincorporated area//Lieu non organisé
-64.8267125866152,43.8379771202706,936336,St. Catherines River Bay,St. Catherines River Bay,,Bay,,,Bay//Baie
-64.8308125876715,43.841685120612,936337,St. Catherines River Beach,St. Catherines River Beach,,Beach,,,Beach//Plage
-64.8368875906929,43.8572121238368,936338,St. Catherines River Lake,St. Catherines River Lake,,Lake,,,Lake//Lac
-64.135244700484,45.0045790475177,936339,St. Croix River,St. Croix River,,River,,,River//Cours d'eau
-63.5828911966186,44.6534422952593,936340,St. George's Anglican Church / Round Church National Historic Site of Canada,St. George's Anglican Church / Round Church National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-64.3111244333053,44.3780942306311,936341,St. John's Anglican Church National Historic Site of Canada,St. John's Anglican Church National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-63.573273193535,44.6444502942291,936342,St. Mary's Basilica National Historic Site of Canada,St. Mary's Basilica National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-63.5745831934793,44.6474612943335,936343,St. Paul's Anglican Church National Historic Site of Canada,St. Paul's Anglican Church National Historic Site of Canada,,National Historic Site,,,Conservation area//Zone de préservation
-63.4006021643214,45.4079634341031,936344,Staples Brook,Staples Brook,,Brook,,,River//Cours d'eau
-63.3930701632522,45.4515184426479,936345,Staples Brook,Staples Brook,,Locality,,,Unincorporated area//Lieu non organisé
-64.378015487097,45.1163503624239,936346,Starrs Point,Starrs Point,,Locality,,,Unincorporated area//Lieu non organisé
-64.3678374848855,45.1245203641782,936347,Starrs Point,Starrs Point,,Point,,,Cape//Cap
-65.3269487849746,44.5037022312872,936348,Stave Lake,Stave Lake,,Lake,,,Lake//Lac
-62.6330649052773,45.5626554765104,936349,Steep Brook,Steep Brook,,Brook,,,River//Cours d'eau
-62.6598539138978,45.5593824755702,936350,Stellarton,Stellarton,,Town,,,Town//Ville
-63.6674632748941,45.8620855087757,936351,Stevens Point,Stevens Point,,Point,,,Cape//Cap
-63.6187582105588,44.7023473042667,936352,Stevens Rock,Stevens Rock,,Rock,,,Shoal//Haut-fond
-65.3615307946843,44.4472152198753,936353,Stewart Brook,Stewart Brook,,Brook,,,River//Cours d'eau
-65.3369867861457,44.4525352218676,936354,Still Brook,Still Brook,,Brook,,,River//Cours d'eau
-64.2700974520854,45.1536833717263,936355,Stoney Bar,Stoney Bar,,Bar,,,Beach//Plage
-65.5764468792875,44.7186042640486,936356,Stoney Beach,Stoney Beach,,Beach,,,Beach//Plage
-63.5119061699117,44.6003932872987,936357,Strawberry Hill,Strawberry Hill,,Hill,,,Mountain//Mont
-64.8549245980467,43.9007401308304,936358,Stuarts Lake,Stuarts Lake,,Lake,,,Lake//Lac
-63.6313802166688,44.7537543130693,936359,Sucker Brook,Sucker Brook,,Brook,,,River//Cours d'eau
-63.5634301912093,44.6728352996945,936360,Sullivans Pond,Sullivans Pond,,Pond,,,Lake//Lac
-62.6901149253171,45.5862564793994,936361,Sutherland Bog,Sutherland Bog,,Bog,,,Low vegetation//Végétation basse
-65.1789747278964,44.3688622100045,936362,Sweeney Brook,Sweeney Brook,,Brook,,,River//Cours d'eau
-64.7890635750389,43.8631121258449,936363,Tarr Cove,Tarr Cove,,Cove,,,Bay//Baie
-64.7937715765688,43.8598181248868,936364,Tarr Cove Breaker,Tarr Cove Breaker,,Breaker,,,Beach//Plage
-65.2030297415079,44.4784182290298,936365,Taylors Falls,Taylors Falls,,Falls,,,Falls//Chute
